"directors","titleType","genres","numVotes","weightedRating"
"nm0918999","tvSpecial","Music",1391,5.3
"nm0918999","tvSpecial","Music",1519,5.6
"nm0918999","tvSpecial","Music",1944,6.7
"nm0918999","tvSpecial","Music",2120,6.4
"nm0918999","tvSpecial","News",11,5.2
"nm0918999","tvSpecial","News",33,7.4
"nm0918999","tvSpecial","News",36,6.3
"nm0918999","tvSpecial","News",44,7
"nm0918999","tvSpecial","News",53,6.9
"nm0918999","tvSpecial","News",179,8.1
"nm0918999","tvSpecial","News",365,6.6
"nm0918999","tvSpecial","News,Reality-TV,Talk-Show",434,6.3
"nm0918999","tvSpecial","Reality-TV",86,7.1
"nm0923935","tvSpecial","Comedy",291,7.4
"nm0923935","tvSpecial","Comedy,Documentary",155,7.2
"nm0926911","tvSpecial","Music",13,9
"nm0926911","tvSpecial","Music",21,7.5
"nm0937306","tvSpecial","Comedy",10,6.9
"nm0938471","tvSpecial","Comedy",2388,7.1
"nm0938471","tvSpecial","Comedy",2397,7.2
"nm0938471","tvSpecial","Comedy,Documentary",779,7.6
"nm0938471","tvSpecial","Comedy,Short",533,6.2
"nm0943063","tvSpecial","News",10,9
"nm0950506","tvSpecial","Comedy,Documentary",933,6.1
"nm0950819","tvSpecial","Comedy,Reality-TV",105,5.3
"nm0950819","tvSpecial","Music",35,7.6
"nm0950819","tvSpecial","Music",245,5
"nm0950819","tvSpecial","Talk-Show",10,3.6
"nm0959774","tvSpecial","Documentary,Music",480,7.9
"nm1015063","tvSpecial","Comedy",46,6.7
"nm1015063","tvSpecial","Comedy",53,6.8
"nm1015063","tvSpecial","Comedy",130,6.9
"nm1015063","tvSpecial","Comedy",206,8.2
"nm1015063","tvSpecial","Comedy",222,7.2
"nm1015063","tvSpecial","Comedy",373,5
"nm1015063","tvSpecial","Comedy",603,5.7
"nm1015063","tvSpecial","Comedy",905,6.4
"nm1015063","tvSpecial","Comedy",921,5.8
"nm1015063","tvSpecial","Comedy",1627,7.2
"nm1015063","tvSpecial","Comedy",2680,8.1
"nm1015063","tvSpecial","Comedy",4378,7.4
"nm1015063","tvSpecial","Comedy",6354,7.6
"nm1015063","tvSpecial","Comedy",6877,7.3
"nm1015063","tvSpecial","Comedy",7085,8.3
"nm1015063","tvSpecial","Comedy",7669,8.3
"nm1015063","tvSpecial","Comedy,Documentary",86,4.5
"nm1015063","tvSpecial","Comedy,Documentary",245,5.2
"nm1015063","tvSpecial","Comedy,Documentary",253,6.8
"nm1015063","tvSpecial","Comedy,Documentary",537,7.7
"nm1015063","tvSpecial","Comedy,Documentary",657,5.9
"nm1015063","tvSpecial","Comedy,Documentary",1098,7.6
"nm1015063","tvSpecial","Comedy,Documentary",2106,7.4
"nm1015063","tvSpecial","Comedy,Documentary",3545,7.6
"nm1015063","tvSpecial","Documentary",23,4.2
"nm1048560","tvSpecial","Comedy",34,6.9
"nm1048560","tvSpecial","Comedy",79,6.8
"nm1048560","tvSpecial","Comedy",89,7
"nm1048560","tvSpecial","Comedy",113,7.15
"nm1048560","tvSpecial","Comedy",174,6.9
"nm1048560","tvSpecial","Comedy",336,6.2
"nm1048560","tvSpecial","Comedy",363,7.5
"nm1048560","tvSpecial","Comedy",368,6.5
"nm1048560","tvSpecial","Comedy",398,6.2
"nm1048560","tvSpecial","Comedy",417,6.2
"nm1048560","tvSpecial","Comedy",438,5.8
"nm1048560","tvSpecial","Comedy",444,7.2
"nm1048560","tvSpecial","Comedy",626,5.6
"nm1048560","tvSpecial","Comedy",701,6.8
"nm1048560","tvSpecial","Comedy",739,7.4
"nm1048560","tvSpecial","Comedy",829,6.4
"nm1048560","tvSpecial","Comedy",853,7.9
"nm1048560","tvSpecial","Comedy",1194,7.1
"nm1048560","tvSpecial","Comedy",1201,6.4
"nm1048560","tvSpecial","Comedy",1260,7.2
"nm1048560","tvSpecial","Comedy",1302,6.2
"nm1048560","tvSpecial","Comedy",1462,6.5
"nm1048560","tvSpecial","Comedy",1635,6.5
"nm1048560","tvSpecial","Comedy",1668,6.8
"nm1048560","tvSpecial","Comedy",2479,7.1
"nm1048560","tvSpecial","Comedy",2866,7.4
"nm1048560","tvSpecial","Comedy",3329,7.2
"nm1048560","tvSpecial","Comedy,Documentary",29,6
"nm1048560","tvSpecial","Comedy,Documentary",48,7.6
"nm1048560","tvSpecial","Comedy,Documentary",117,4.7
"nm1048560","tvSpecial","Comedy,Documentary",130,7.6
"nm1048560","tvSpecial","Comedy,Documentary",156,8
"nm1048560","tvSpecial","Comedy,Documentary",425,7.2
"nm1048560","tvSpecial","Comedy,Documentary",883,7.3
"nm1048560","tvSpecial","Comedy,Documentary",1372,6.5
"nm1048560","tvSpecial","Documentary",2904,8.3
"nm1070598","tvSpecial","Comedy",67,4.8
"nm1070598","tvSpecial","Talk-Show",20,5.6
"nm1083821","tvSpecial","Comedy",1610,7.8
"nm1085757","tvSpecial","Comedy",5,7.6
"nm1094391","tvSpecial","Comedy",24,7.2
"nm1094391","tvSpecial","Comedy,Game-Show",198,7.3
"nm1094391","tvSpecial","Comedy,Game-Show",334,7.6
"nm1094391","tvSpecial","Comedy,Game-Show",400,7.7
"nm1094391","tvSpecial","Comedy,Game-Show",517,7.9
"nm1094391","tvSpecial","Comedy,Game-Show",553,8
"nm1094391","tvSpecial","Comedy,Game-Show",596,7.8
"nm1094391","tvSpecial","Comedy,Game-Show",616,8
"nm1094391","tvSpecial","Comedy,Game-Show",620,7.8
"nm1094391","tvSpecial","Comedy,Game-Show",640,7.8
"nm1094391","tvSpecial","Comedy,Game-Show",673,7.8
"nm1094391","tvSpecial","Comedy,Game-Show",710,7.9
"nm1094391","tvSpecial","Comedy,Game-Show",746,7.9
"nm1094391","tvSpecial","Comedy,Game-Show",832,8
"nm1094391","tvSpecial","Comedy,Game-Show",836,7.9
"nm1094391","tvSpecial","Comedy,Game-Show",843,8
"nm1094391","tvSpecial","Comedy,Game-Show",1010,7.8
"nm1094391","tvSpecial","Comedy,Game-Show",1496,7.9
"nm10949663","tvSpecial","Comedy",9,7.4
"nm10949663","tvSpecial","Comedy,Crime",6,5.2
"nm1098377","tvSpecial","Comedy",30,6.6
"nm1114381","tvSpecial","Documentary",12,4
"nm1114381","tvSpecial","News",24,6.9
"nm1119645","tvSpecial","Comedy",1810,6.8
"nm1119645","tvSpecial","Comedy",1854,7.2
"nm1131716","tvSpecial","Comedy",105,7.7
"nm1143940","tvSpecial","Comedy,Music",11,6.1
"nm1170267","tvSpecial","Comedy,Music",8,6.7
"nm1170267","tvSpecial","News",55,4.5
"nm1196477","tvSpecial","Documentary",7,4.2
"nm1201539","tvSpecial","Music",7,8.7
"nm1202430","tvSpecial","Music",7,7.55
"nm1202430","tvSpecial","Music",8,9.7
"nm1202430","tvSpecial","Music",9,9.2
"nm1202430","tvSpecial","Music",11,8.9
"nm1202430","tvSpecial","Music",13,8
"nm1202430","tvSpecial","Music",14,8.9
"nm1202430","tvSpecial","Music",21,9.3
"nm1202430","tvSpecial","Music",125,7.8
"nm1202430","tvSpecial","Talk-Show",10,6.4
"nm1225956","tvSpecial","Family",14,5.5
"nm1259307","tvSpecial","Comedy,Documentary",225,7
"nm1263027","tvSpecial","Game-Show",7,3.2
"nm1306805","tvSpecial","Comedy,Documentary",440,7.6
"nm1306805","tvSpecial","Music",20,8.6
"nm1306805","tvSpecial","Music,Musical",752,7.7
"nm1309090","tvSpecial","Comedy",506,6.8
"nm1309090","tvSpecial","Comedy",1988,7.5
"nm1309090","tvSpecial","Comedy,Documentary",242,7
"nm1309090","tvSpecial","Documentary",10,8.2
"nm1309090","tvSpecial","Music",10,6.8
"nm1309090","tvSpecial","Music",33,5.2
"nm1337210","tvSpecial","Comedy",212,6.6
"nm1388009","tvSpecial","Comedy",220,6.7
"nm1388009","tvSpecial","Comedy",292,6.7
"nm1388009","tvSpecial","Comedy",446,6.1
"nm1388009","tvSpecial","Short,Talk-Show",14,6.6
"nm1390764","tvSpecial","Comedy",16,5.4
"nm1390764","tvSpecial","Comedy",20,6.3
"nm1390764","tvSpecial","Comedy",31,6.6
"nm1390764","tvSpecial","Comedy",38,5.5
"nm1390764","tvSpecial","Comedy",41,5.9
"nm1390764","tvSpecial","Comedy",42,8.5
"nm1390764","tvSpecial","Comedy",68,7.1
"nm1390764","tvSpecial","Comedy",98,7
"nm1390764","tvSpecial","Comedy",194,7.8
"nm1390764","tvSpecial","Comedy",219,6.8
"nm1390764","tvSpecial","Comedy",400,6.7
"nm1390764","tvSpecial","Comedy,Documentary",16,5.2
"nm1390764","tvSpecial","Comedy,Documentary",17,5.6
"nm1390764","tvSpecial","Comedy,Documentary",20,5.3
"nm1390764","tvSpecial","Comedy,Documentary",22,4.9
"nm1390764","tvSpecial","Comedy,Documentary",29,6
"nm1390764","tvSpecial","Comedy,Documentary",31,5.6
"nm1390764","tvSpecial","Comedy,Documentary",36,6.8
"nm1390764","tvSpecial","Comedy,Documentary",43,6.9
"nm1390764","tvSpecial","Comedy,Documentary",53,5.85
"nm1390764","tvSpecial","Comedy,Documentary",65,6.9
"nm1390764","tvSpecial","Comedy,Documentary",70,6.5
"nm1390764","tvSpecial","Comedy,Documentary",80,7.2
"nm1390764","tvSpecial","Comedy,Documentary",88,7.5
"nm1390764","tvSpecial","Comedy,Documentary",93,6.7
"nm1390764","tvSpecial","Comedy,Documentary",96,7.3
"nm1390764","tvSpecial","Comedy,Documentary",139,7.2
"nm1390764","tvSpecial","Comedy,Documentary",236,7.1
"nm1390764","tvSpecial","Comedy,Documentary",259,6.6
"nm1390764","tvSpecial","Comedy,Documentary",297,8.2
"nm1410292","tvSpecial","Music",7,9.2
"nm1410292","tvSpecial","Music",9,8.9
"nm1410798","tvSpecial","Comedy",20,6.9
"nm1444412","tvSpecial","Comedy",2448,7.2
"nm1457361","tvSpecial","Reality-TV",8,8.2
"nm1469191","tvSpecial","Comedy",24,8.5
"nm1469191","tvSpecial","Comedy",483,8.5
"nm1469191","tvSpecial","Comedy,Documentary",311,7.7
"nm1541136","tvSpecial","Music",13,6.5
"nm1541136","tvSpecial","Music",34,4
"nm1541136","tvSpecial","Music",144,8.5
"nm1541136","tvSpecial","News",12,6.6
"nm1566468","tvSpecial","Music",7,4.5
"nm1566468","tvSpecial","Music",64,8.1
"nm1608926","tvSpecial","Comedy",7,4.5
"nm1608926","tvSpecial","Comedy",9,6.2
"nm1608926","tvSpecial","Comedy",13,5.5
"nm1608926","tvSpecial","Comedy",381,6.3
"nm1608926","tvSpecial","Comedy",1076,7.2
"nm1608926","tvSpecial","Comedy",1163,6.6
"nm1608926","tvSpecial","Comedy,Documentary",164,7.2
"nm1608926","tvSpecial","Documentary,Music,Musical",212,8.3
"nm1608926","tvSpecial","Music",7,5.6
"nm1608926","tvSpecial","Music",55,8.2
"nm1630927","tvSpecial","Reality-TV",22,6.5
"nm1633071","tvSpecial","Comedy",5,6
"nm1637779","tvSpecial","Music",14,6.1
"nm1637779","tvSpecial","Music",15,6.6
"nm1637779","tvSpecial","Music",23,6.65
"nm1637779","tvSpecial","Music",36,6.1
"nm1637779","tvSpecial","Music",38,6.5
"nm1637779","tvSpecial","Music",43,6.4
"nm1658104","tvSpecial","Comedy",8058,8
"nm1658104","tvSpecial","Comedy,Family,Musical",3414,7.5
"nm1742493","tvSpecial","Reality-TV,Sport",80,8.5
"nm1746946","tvSpecial","Comedy",48,4.4
"nm1746946","tvSpecial","Comedy",163,4.7
"nm1746946","tvSpecial","Comedy",456,5.3
"nm1746946","tvSpecial","Comedy,Documentary",212,5.9
"nm1762961","tvSpecial","Comedy",40,5.4
"nm1762961","tvSpecial","Comedy",314,5.8
"nm1762961","tvSpecial","Comedy",349,4.9
"nm1762961","tvSpecial","Comedy",1815,7.1
"nm1762961","tvSpecial","Comedy,Documentary",55,7.7
"nm1776036","tvSpecial","Drama,Music",9,7
"nm1802221","tvSpecial","Music",6,8.4
"nm1802221","tvSpecial","Music",9,6.9
"nm1802221","tvSpecial","Music",11,8.1
"nm1802221","tvSpecial","Music",12,8.9
"nm1802221","tvSpecial","Music",45,8.9
"nm1912959","tvSpecial","Comedy",193,6.8
"nm1977578","tvSpecial","Comedy",2564,7.2
"nm1977578","tvSpecial","Comedy",3858,7.4
"nm1991822","tvSpecial","Comedy",6,7
"nm1991822","tvSpecial","Comedy",19,7.9
"nm1991822","tvSpecial","Comedy",24,7.8
"nm1991822","tvSpecial","Comedy",26,7.1
"nm1991822","tvSpecial","Comedy",34,7.6
"nm1991822","tvSpecial","Comedy",38,7.4
"nm1991822","tvSpecial","Comedy,Documentary",7,7.4
"nm1991822","tvSpecial","Comedy,Documentary",21,8.1
"nm1991822","tvSpecial","Comedy,Documentary",22,7.4
"nm1991822","tvSpecial","Comedy,Documentary",37,6.7
"nm1991822","tvSpecial","Comedy,Documentary",54,7
"nm1991822","tvSpecial","Comedy,Documentary",72,7.5
"nm1992171","tvSpecial","Musical",292,2
"nm2078274","tvSpecial","Comedy,Talk-Show",361,3.9
"nm2081630","tvSpecial","Comedy,Reality-TV",124,6.9
"nm2093621","tvSpecial","Comedy",11,4.3
"nm2093621","tvSpecial","Comedy",16,6.6
"nm2093621","tvSpecial","Music",9,7.15
"nm2093621","tvSpecial","Music",10,9
"nm2093621","tvSpecial","Music",11,9.2
"nm2093621","tvSpecial","Music",14,8.8
"nm2093621","tvSpecial","Music",15,7.15
"nm2093621","tvSpecial","Music",17,7.9
"nm2093621","tvSpecial","Music",30,7.9
"nm2093621","tvSpecial","Music",39,8.2
"nm2093621","tvSpecial","Music",42,8.1
"nm2093621","tvSpecial","Music",48,7.7
"nm2093621","tvSpecial","Music",97,8.2
"nm2093621","tvSpecial","Music",664,6.4
"nm2093621","tvSpecial","Music,Reality-TV",35,7
"nm2093621","tvSpecial","Musical",18,4.7
"nm2093621","tvSpecial","Mystery,Short",19,8.4
"nm2093621","tvSpecial","Short",17,7.9
"nm2093621","tvSpecial","Talk-Show",945,5.1
"nm2161247","tvSpecial","Comedy",9,7.3
"nm2222613","tvSpecial","Documentary",338,7.8
"nm2269530","tvSpecial","Comedy",4122,7.4
"nm2269530","tvSpecial","Comedy",4334,7.4
"nm2269530","tvSpecial","Sport",7,5.4
"nm2269530","tvSpecial","Sport",8,5
"nm2269530","tvSpecial","Sport",17,7.05
"nm2269530","tvSpecial","Sport",20,7.5
"nm2269530","tvSpecial","Sport",28,6.2
"nm2269530","tvSpecial","Sport",30,6.9
"nm2269530","tvSpecial","Sport",49,6.9
"nm2269530","tvSpecial","Sport",71,7
"nm2269530","tvSpecial","Sport",88,7.7
"nm2269530","tvSpecial","Sport",111,7.9
"nm2296554","tvSpecial","Adventure",7,5.3
"nm2296554","tvSpecial","Reality-TV",7,7
"nm2300053","tvSpecial","Sport",26,6.1
"nm2352792","tvSpecial","Comedy,Reality-TV,Talk-Show",16,8.3
"nm2359736","tvSpecial","Music",6,8.7
"nm2359736","tvSpecial","Music",11,6.9
"nm2359736","tvSpecial","Music",13,8.2
"nm2411321","tvSpecial","Documentary,Music",163,7.6
"nm2421954","tvSpecial","Reality-TV",3581,7.5
"nm2427231","tvSpecial","Comedy",56,7.6
"nm2443644","tvSpecial","Comedy,Game-Show",7,4
"nm2443644","tvSpecial","Comedy,Game-Show",13,5.8
"nm2443644","tvSpecial","Comedy,Game-Show",341,6.8
"nm2443644","tvSpecial","History,Talk-Show,War",9,7
"nm2443644","tvSpecial","Talk-Show",7,2.4
"nm2443644","tvSpecial","Talk-Show",13,5.6
"nm2503466","tvSpecial","Comedy",22,6.3
"nm2541017","tvSpecial","Reality-TV",1050,4.8
"nm2575681","tvSpecial","Biography,Documentary,Family",20,7.4
"nm2667446","tvSpecial","Comedy",7,4.6
"nm2774033","tvSpecial","Comedy",66,5
"nm2774033","tvSpecial","Comedy",82,7.1
"nm2774033","tvSpecial","Comedy",262,6.1
"nm2774033","tvSpecial","Comedy",283,5.9
"nm2774033","tvSpecial","Comedy",316,6.4
"nm2774033","tvSpecial","Comedy",376,6.4
"nm2774033","tvSpecial","Comedy",631,7.2
"nm2774033","tvSpecial","Comedy",3827,7.3
"nm2774033","tvSpecial","Comedy",5000,7.3
"nm2777326","tvSpecial","Comedy,Documentary",465,6.1
"nm2829542","tvSpecial","Biography,Documentary,Music",796,8.1
"nm2829542","tvSpecial","Documentary,Music",4838,8.4
"nm2829542","tvSpecial","Music",7,6
"nm2829542","tvSpecial","Music",8,9.7
"nm2829542","tvSpecial","Music",21,9
"nm2829542","tvSpecial","Music",37,3.6
"nm2829542","tvSpecial","Music",41,8.5
"nm2829542","tvSpecial","Music",134,7.4
"nm2829542","tvSpecial","Music",136,7.3
"nm2829542","tvSpecial","Music",294,8.5
"nm2936539","tvSpecial","Comedy",99,5.6
"nm2953454","tvSpecial","Comedy",38,7.5
"nm2953454","tvSpecial","Comedy",87,8.2
"nm2953454","tvSpecial","Comedy",273,5.2
"nm2953454","tvSpecial","Comedy",332,6.1
"nm2953454","tvSpecial","Comedy",493,7.2
"nm2953454","tvSpecial","Comedy",500,7.2
"nm2953454","tvSpecial","Comedy",752,6.4
"nm2953454","tvSpecial","Comedy",906,7.3
"nm2953454","tvSpecial","Comedy",1281,7.2
"nm2953454","tvSpecial","Comedy",1304,6.9
"nm2953454","tvSpecial","Comedy",3393,7.4
"nm2953454","tvSpecial","Comedy",5187,8.4
"nm2953454","tvSpecial","Comedy",5265,8.1
"nm2953454","tvSpecial","Comedy",5443,7.6
"nm2953454","tvSpecial","Comedy,Documentary",106,6.4
"nm2953454","tvSpecial","Comedy,Documentary",123,7
"nm2953454","tvSpecial","Comedy,Documentary",137,6.5
"nm2953454","tvSpecial","Comedy,Documentary",270,7.5
"nm2953454","tvSpecial","Comedy,Music",3594,8.2
"nm2981664","tvSpecial","Music",17,6.3
"nm3006224","tvSpecial","Reality-TV,Talk-Show",28,2.8
"nm3017513","tvSpecial","Reality-TV",8,6.5
"nm3096949","tvSpecial","Documentary",209,8.1
"nm3429759","tvSpecial","Crime",24,8.2
"nm3521871","tvSpecial","Comedy,Reality-TV",1212,5.9
"nm3532802","tvSpecial","Family,Musical",8,6.6
"nm3532802","tvSpecial","Music",6,1
"nm3532802","tvSpecial","Music",27,5.4
"nm3606219","tvSpecial","Comedy",10,5.5
"nm3606219","tvSpecial","Comedy",13,7.1
"nm3606219","tvSpecial","Comedy",18,7.4
"nm3606219","tvSpecial","Comedy",28,5.6
"nm3606219","tvSpecial","Comedy",30,5
"nm3606219","tvSpecial","Comedy",40,7.2
"nm3606219","tvSpecial","Comedy",51,6.4
"nm3606219","tvSpecial","Comedy,Documentary",14,5.9
"nm3606219","tvSpecial","Comedy,Documentary",54,7.3
"nm3606219","tvSpecial","Comedy,Documentary",61,6.4
"nm3606219","tvSpecial","Comedy,Documentary",278,7.4
"nm3611349","tvSpecial","Comedy,Documentary",1272,6.7
"nm3624073","tvSpecial","Talk-Show",8,7.2
"nm3632964","tvSpecial","Comedy",1228,7.1
"nm3642840","tvSpecial","Comedy",133,8.2
"nm3653860","tvSpecial","Comedy",18,5.9
"nm3774181","tvSpecial","Comedy",2368,6.2
"nm3774181","tvSpecial","Talk-Show",76,8.4
"nm3846239","tvSpecial","Comedy",297,7.4
"nm3846239","tvSpecial","Comedy",405,5.9
"nm3846239","tvSpecial","Comedy",672,7
"nm3846239","tvSpecial","Comedy",6954,8.3
"nm3881901","tvSpecial","Comedy",34,6.2
"nm3881901","tvSpecial","Comedy",116,7.4
"nm3995743","tvSpecial","Crime",9,8.3
"nm4266805","tvSpecial","Comedy,Music",15,9
"nm4523265","tvSpecial","Action,Sport",6,6
"nm4523265","tvSpecial","Sport",11,7.5
"nm4523265","tvSpecial","Sport",14,7
"nm4552237","tvSpecial","Talk-Show",13,5.5
"nm4811700","tvSpecial","Comedy",399,6.4
"nm5342427","tvSpecial","Comedy",2218,7.4
"nm5418890","tvSpecial","Crime,Thriller",5,5.8
"nm6407752","tvSpecial","Crime,Documentary",30,6.3
"nm6811809","tvSpecial","Documentary",12,8
"nm7006963","tvSpecial","Comedy",77,4.5
"nm7006963","tvSpecial","Comedy",97,7.2
"nm7006963","tvSpecial","Comedy",317,8
"nm7006963","tvSpecial","Comedy",368,7.5
"nm7646927","tvSpecial","Comedy",6,5.7
"nm7646927","tvSpecial","Comedy",7,6.06666666666667
"nm7646927","tvSpecial","Comedy",8,6.7
"nm7646927","tvSpecial","Comedy",9,5.9
"nm7646927","tvSpecial","Comedy",10,5.8
"nm7646927","tvSpecial","Comedy",13,6
"nm7646927","tvSpecial","Comedy",16,7.3
"nm7646927","tvSpecial","Comedy",17,6.9
"nm7646927","tvSpecial","Comedy",21,5.3
"nm7646927","tvSpecial","Comedy",296,3.8
"nm7646927","tvSpecial","Game-Show",6,4.8
"nm7646927","tvSpecial","Game-Show",16,2.8
"nm8093244","tvSpecial","Sci-Fi",7,8.9
"nm9301788","tvSpecial","Comedy",98,9.6
"nm9301788","tvSpecial","News,Reality-TV,Short",99,9.8
